金泰熙	金东	韩国 梦想 演唱会 第十届 2004 年 : MC : 金泰熙 ， 金东 万	0
廖仲恺	何香凝	已经 被 囚禁 62 天 的 廖仲恺 立刻 在 何香凝 的 陪同 下 逃往 香港 。	1
廖仲恺	何香凝	陈秋霖 不幸 遇刺 : 陈秋霖 主持 《 香港 新闻 报 》 期间 ， 与 当时 寓居 香港 的 同盟会 会员 廖仲恺 、 何香凝 夫妇关系 密切 ， 成为 忘年之交 。	1
廖仲恺	何香凝	民国 何香凝 墨梅图 轴 作者简介 : 何香凝 ， 原名 何谏 ， 号 双清 楼主 ， 广东 南海 人 ， 廖仲恺 夫人 。	1
廖仲恺	何香凝	1984 年 5 月 ， 聘请 廖仲恺 、 何香凝 之女 廖梦醒 担任 名誉 馆长 。	1
廖仲恺	何香凝	初 与 廖仲恺 、 何香凝 同 住 一处 ， 以卖 画 为生 ， 并 先后 加入 白马 会 、 太平洋 画 会 、 水彩画 会 等 日本 绘画 组织 ， 研究 东 、 西方 绘画 。	1
廖仲恺	何香凝	兼任 何香凝 女士 秘书 ， 撰写 《 廖仲恺 年谱 》 ， 与 “ 左联 ” 过从甚密 。	1
廖仲恺	何香凝	2 不幸 遇刺 : 陈秋霖 主持 《 香港 新闻 报 》 期间 ， 与 当时 寓居 香港 的 同盟会 会员 廖仲恺 、 何香凝 夫妇关系 密切 ， 成为 忘年之交 。	1
廖仲恺	何香凝	7 . 廖仲恺 、 何香凝 墓	1
廖仲恺	何香凝	廖仲恺 人物 评价 : 邓颖超 ： “ 廖仲恺 、 何香凝 先生 一生 为 中国 革命 事业 鞠躬尽瘁 ， 建树 了 光辉 的 业绩 。	1
廖仲恺	何香凝	何香凝 （ 1878 － 1972 年 ） ， 廖仲恺 夫人 ， 广东 南海 人 ， 生于 香港 ， 早年 留学 日本 。	1
廖仲恺	何香凝	【 示例 】 何香凝 《 孙中山 与 廖仲恺 》 ： “ 广州 革命 政府 就是 在内 无 群众 基础 ， 外受 军阀 龙济光 的 威胁 的 形势 下 而 垮台 的 。 ”	1
廖仲恺	何香凝	戴笠 墓 廖仲恺 何香凝 墓 : 位于 紫金山天文台 所在 的 西峰 南麓 ， 坐北朝南 ， 东 毗 明孝陵 ， 西接 古 城垣 ， 面临 琵琶湖 ， 背依天堡 城 。	1
廖仲恺	何香凝	在 广州 ， 胡兰畦 结识 了 周恩来 、 李富春 等 中共 代表 人物 ， 也 结识 了 国民党 左派 领袖 、 孙中山 的 亲密 助手 廖仲恺 的 夫人 何香凝 女士 。	1
廖仲恺	何香凝	李月美 巾帼英雄 : 廖仲恺 夫人 、 著名 社会 政治 活动家 何香凝 女士 为彰 其 爱国精神 ， 特地 题 “ 巾帼英雄 ” 四个 大字 ， 赠 李月美 作 永久 纪念 。	1
廖仲恺	何香凝	根据 何香凝 临终前 的 遗愿 ， 9 月 6 日 ， 由 邓颖超 、 刘斐 、 朱蕴山 以及 廖梦醒 、 廖承志 、 经普椿 等 人 专程 护送 灵柩 至 南京 ， 与 廖仲恺 合墓 。	1
廖仲恺	何香凝	跨党 的 共产党人 谭平山 、 林祖涵 分任 组织部长 和 农民 部长 ( 毛泽东 后任 宣传部 代理 部长 ) 廖仲恺 任 工人 部长 ， 何香凝 任 妇女部长 。	1
廖仲恺	何香凝	《 廖仲恺 和 何香凝 》 读后	1
廖仲恺	何香凝	何香凝 《 回忆 孙中山 和 廖仲恺 》 ： “ 那时 （ 一 九 ○ 五年 ） 酝酿 正式 成立 同盟会 的 工作 已经 相当 就绪 。 ”	1
廖仲恺	何香凝	黎仲实 多次 找到 在 东京 牛 込 区 租赁 房子 居住 的 廖仲恺 和 何香凝 ， 请 二人 帮忙 解决 。	1
廖仲恺	何香凝	出处 ： 何香凝 《 孙中山 与 廖仲恺 》 ： “ 孙先生 在 那次 聚会 上谈 得 并不多 ， 只 泛泛 地 谈到 了 中国 积弱 太甚 了 ， 应该 发愤图强 ， 彻底 革命 。 ”	1
廖仲恺	何香凝	何香凝 国党 元老 : 辛亥革命 胜利 后 ， 何香凝 和 廖仲恺 协助 孙中山 致力于 中华民国 的 统一 和 建设 。	1
廖仲恺	何香凝	她 能 诗 擅画 ， 著 有 《 回忆 孙中山 和 廖仲恺 》 、 《 何香凝 诗 画集 》 。	1
廖仲恺	何香凝	何香凝 《 回忆 孙中山 与 廖仲恺 》 ： “ 在 火烧 总统府 的 时候 ， 孙先生 所著 有关 革命 的 书籍 和 手稿 ， 很多 都 被 烧毁 或 失散 了 … …	1
廖仲恺	何香凝	整个 墓区 的 布局 对称 严谨 ， 气势恢宏 ， 在 中山陵 的 所有 附葬 墓 中 ， 廖仲恺 何香凝 的 合葬墓 是 极 有 特点 的 。	1
廖仲恺	何香凝	16 . 〈 论 廖仲恺 何香凝 的 革命 情谊 及其 发展 〉 , 《 天津 社会科学 》 , 1985 年 第 06 期 。	1
廖仲恺	何香凝	其 曾祖父 廖仲恺 曾 随同 孙中山 参加 辛亥革命 ， 曾祖母 何香凝 为 民主革命 创始人 之一 ， 妇女运动 的 领袖 、 画坛 杰出 美术家 。	1
廖仲恺	何香凝	光绪 二十九 （ 1903 年 ） 春 ， 黎仲实 在 某次 留日学生 聚会 上 认识 同 是 来自 广东 的 廖仲恺 和 何香凝 夫妇 。	1
廖仲恺	何香凝	2 建设 背景 : 廖仲恺 何香凝 墓 妻子 悲惋	1
廖仲恺	何香凝	1903 年 1 月 ， 廖仲恺 暂别 何香凝 ， 东渡 扶桑 留学 。	1
廖仲恺	何香凝	廖家 两代 人 ： 廖仲恺 何香凝 和 廖梦醒 廖承志 图书 信息 : 出版社 : 暨南大学 出版社 ; 第 1 版 ( 2001 年 4 月 1 日 )	1
廖仲恺	何香凝	请原 全国侨联 主席 何香凝 （ 国民党 左派 领袖 廖仲恺 的 夫人 、 现代 画家 ） 为 学校 题写 校名 。	1
廖仲恺	何香凝	在此期间 ， 廖鸣欧 和 罗翼群 倡议 和 协助 廖仲恺 夫人 在 兴宁 举办 了 “ 何香凝 书展 ” ， 义卖 筹款 支援 抗日 。	1
廖仲恺	何香凝	女婿 ： 廖承志 （ 廖仲恺 、 何香凝 之子 ）	1
廖仲恺	何香凝	何香凝 《 孙中山 与 廖仲恺 》 ： “ 牺牲 的 七十二 烈士 都 是 我们 同盟会 的 优秀 同志 ， 都 是 当时 革命 的 中坚 分子 。 ”	1
廖仲恺	何香凝	廖仲恺 、 何香凝 之子 。	1
廖仲恺	何香凝	此外 ， 一些 国民党 左派 如 廖仲恺 、 宋庆龄 、 何香凝 等 也 在 罢工 中 作出 了 重大贡献 ， 汪精卫 也 起 了 很大 的 作用 。	1
廖仲恺	何香凝	廖仲恺 何香凝 纪念 园 布局 分布 : 廖仲恺 何香凝 纪念 园 分布 : 包括 陶 前山 、 丈田山 和 对门岭 。	1
廖仲恺	何香凝	本馆 研究 人员 参与 《 纪念 廖仲恺 何香凝 》 画册 、 《 廖承志 文集 》 等 书刊 的 编辑 工作 ， 出版 专著 《 廖家 两代 人 》 一部 。	1
廖仲恺	何香凝	廖仲恺 在 早稻田大学 预科 政治 科 学习 ， 何香凝 则 就读于 东京 目白 女子 大学 。	1
廖仲恺	何香凝	廖仲恺 何香凝 墓 建设 背景 : 廖仲恺 何香凝 墓 妻子 悲惋	1
廖仲恺	何香凝	廖仲恺 倒 在 血泊 里 ， 血衣 染红 了 何香凝 的 胳膊 。	1
廖仲恺	何香凝	何香凝 《 孙中山 和 廖仲恺 》 ： “ 我流 着 感奋 的 热泪 ， 望见 了 革命胜利 的 前途 。 ”	1
廖仲恺	何香凝	此外 ， 国民党员 廖仲恺 、 宋庆龄 、 何香凝 、 汪精卫 等 人 对于 此次 罢工 的 贡献 ， 本书 也 多 有 描述 。	1
廖仲恺	何香凝	何香凝 和 廖仲恺 白天 在 这里 研读 诗文 、 谈论 时事 ， 夜晚 一起 观赏 清净 明澈 的 月色 。	1
廖仲恺	何香凝	1904 年 负笈 日本 ， 留学 于弘 文学院 ， 与 粤籍 留日学生 胡汉民 、 朱执信 、 胡毅生 、 廖仲恺 、 何香凝 等 交往 尤为 密切 。	1
廖仲恺	何香凝	民国时期 孙中山 、 宋庆龄 、 廖仲恺 、 何香凝 、 陈济棠 、 蒋介石 、 林森 、 抗日 名将 十九路 军 军长 蔡廷锴 等 均 曾 游览 罗浮山 。	1
廖仲恺	何香凝	廖仲恺 、 何香凝 二人 遵照 孙中山 指示 ， 在 日本 “ 物识 有志 学生 ， 结为 团体 ， 以任 国事 ” 。	1
廖仲恺	何香凝	其 父母 廖仲恺 、 何香凝 时 在 日本 ， 追随 孙中山 从事 中国 的 民主革命 运动 。	1
廖仲恺	何香凝	历史 上 ， 孙中山 、 宋庆龄 夫妇 ， 廖仲恺 、 何香凝 夫妇 以及 周恩来 、 郭沫若 等 中国 的 著名人士 ， 曾 长期 在 东京 逗留 过 。	1
廖仲恺	何香凝	廖仲恺 与 妻 何香凝 墓 ， 现 位于 南京 紫金山 南麓 天堡 城下 。	1
廖仲恺	何香凝	廖承志 家庭 情况 : 廖承志 的 父母亲 是 廖仲恺 、 何香凝 夫妇 ， 岳父 是 经亨颐 ， 姐姐 是 廖梦醒 ， 妹妹 是 廖光 凤 。	1
廖仲恺	何香凝	何香凝 （ 1878 年 - 1972 年 ） ， 号 双清 楼主 ， 她 是 国民党 领袖 廖仲恺 的 革命 伴侣 。	1
廖仲恺	何香凝	廖仲恺 何香凝 墓 位于 钟山 南麓 天堡 城下 ， 明孝陵 以西 ， 面临 前湖 ， 环境 幽美 ， 建筑 雄伟 。	1
廖仲恺	何香凝	“ 廖案 ” 特别法庭 于 1 月 25 日 开庭 ， 由 检察 委员 陈孚木 陈述 检察 经过 ， 廖仲恺 夫人 何香凝 作 有关 陈述 。	1
廖仲恺	何香凝	廖仲恺 何香凝 墓 由 著名 建筑师 吕彦直 设计 而成 。	1
廖仲恺	何香凝	作者简介 : 何香凝 ， 原名 何谏 ， 号 双清 楼主 ， 广东 南海 人 ， 廖仲恺 夫人 。	1
廖仲恺	何香凝	孙中山 号召 中华 优秀儿女 投身 革命 运动 的 演说 ， 深深 打动 了 何香凝 和 廖仲恺 。	1
廖仲恺	何香凝	廖仲恺 何香凝 墓 廖仲恺 何香凝 墓 位于 钟山 南麓 天堡 城下 ， 明孝陵 以西 ， 面临 前湖 ， 环境 幽美 ， 建筑 雄伟 。	1
廖仲恺	何香凝	何香凝 闻知 ， 亲自 上 白云山 找到 陈炯明 ， 怒斥 陈炯明 ， 强烈要求 释放 廖仲恺 ， 陈炯明 为 何香凝 威严 所 折服 ， 写下 手谕 让 何去 兵工厂 领 人 。	1
廖仲恺	何香凝	何香凝 之夫 廖仲恺 ： 近代 民主革命家 ， 一位 伟大 的 爱国主义者 、 中国国民党 左派 领袖 、 我国 民主主义 革命 的 先驱 。	1
廖仲恺	何香凝	《 廖家 两代 人 ： 廖仲恺 何香凝 和 廖梦醒 廖承志 》 是 2001 年 4 月 1 日 暨南大学 出版社 出版 的 图书 ， 作者 是 廖仲恺 。	1
廖仲恺	何香凝	时济 夫妇 因 工作 之 便 ， 与 孙夫人 宋庆龄 以及 廖仲恺 、 何香凝 等 过从甚密 。	1
廖仲恺	何香凝	廖仲恺 何香凝 墓 何香凝 : 何香凝 （ 1879 - 1972 年 ） ， 原名 谏 ， 又名 瑞谏 ， 广东 南海 （ 今 佛山 市郊 ） 人 。	1
廖仲恺	何香凝	袁世凯 “ 洪宪 ” 帝制 覆灭 后 ， 廖仲恺 与 何香凝 又 紧跟 孙中山 ， 投入 了 重建 真正 民国 、 恢复 《 临时 约法 》 的 护法 斗争 。	1
廖仲恺	何香凝	廖仲恺 何香凝 纪念馆 由原 国家 副 主席 王震 提议 ， 经 中共中央书记处 批准 设立 。	1
廖仲恺	何香凝	廖仲恺 、 何香凝 的 合葬墓 地 前面 ， 分 左右 两条 墓道 呈 弧形 而 上 ， 墓道 的 两侧 广植龙柏 、 青松 ， 显得 十分 庄严肃穆 。	1
廖仲恺	何香凝	何香凝 《 孙中山 与 廖仲恺 》 ： “ 孙先生 在 上海 的 住房 ， 也 曾 作过 两次 抵押 ， 借 若干 款项 作为 军费 。 ”	1
廖仲恺	何香凝	八月 参与 主持 廖仲恺 、 何香凝 纪念活动 。	1
廖仲恺	何香凝	第二任 : 何香凝 （ 1878 年 - 1972 年 ） ， 号 双清 楼主 ， 她 是 国民党 领袖 廖仲恺 的 革命 伴侣 。	1
廖仲恺	何香凝	接着 ， 与 孙中山 、 廖仲恺 、 朱执信 、 何香凝 乘海琛 舰 由 上海 启程 赴 广州 ， 于 7 月 17 日 抵粤 。	1
廖仲恺	何香凝	1903 年 9 月 廖仲恺 与 何香凝 访问 孙中山 ， 向 孙中山 表示 “ 想 参加 革命 工作 ， 愿效 微力 ” 。	1
廖仲恺	何香凝	它 比较 扼要 、 准确 、 系统地 展示 廖仲恺 何香凝 爱国 革命 的 一生 。	1
廖仲恺	何香凝	何香凝 （ 1878 - 1972 ） ， 南海县人 ， 廖仲恺 夫人 。	1
廖仲恺	何香凝	国党 元老 : 辛亥革命 胜利 后 ， 何香凝 和 廖仲恺 协助 孙中山 致力于 中华民国 的 统一 和 建设 。	1
廖仲恺	何香凝	何香凝 先生 赠 苏新民 先生 诗句 手札 1925 年 8 月 20 日 上午 9 时 左右 ， 廖仲恺 与 何香凝 以及 监察院 委员 陈秋霖 同 车 来到 中央党部 门口 。	1
廖仲恺	何香凝	1972 年 ， 何香凝 楠木 灵柩 运抵 南京 西站 ， 从 这里 送往 中山陵 的 廖仲恺 何香凝 墓 。	1
廖仲恺	何香凝	她 的 崇高品德 与 敬业精神 ， 以及 廖仲恺 的 英名 和 影响 ， 对 何香凝 艺术设计 学院 的 蓬勃发展 ， 起到 了 巨大 的 推动 作用 。	1
廖仲恺	何香凝	在 近现代 到 过 罗浮山 的 名人 则 有 ， 孙中山 、 宋庆龄 、 廖仲恺 、 何香凝 、 陈济棠 、 蒋介石 、 周恩来 、 陈毅 、 林彪 、 林文龙 等 。	1
廖仲恺	何香凝	伉俪 革命家 ： 廖仲恺 与 何香凝 作者简介 : 周兴梁 （ 也 名兴梁 ） ， 男 ， 1944 年生 ， 江西省 赣县 人 。	1
廖仲恺	何香凝	廖仲恺 与 何香凝 的 姻缘 结合 ， 因 其 “ 天作 ” 巧合 ， 而成 历史 佳话 。	1
廖仲恺	何香凝	廖仲恺 被 刺 后 ， 何香凝 立志 继承 了 他 的 遗志 ， 同 国民党 右派 斗争 到底 。	1
廖仲恺	何香凝	廖仲恺 、 何香凝 纪念馆	1
廖仲恺	何香凝	何香凝 同盟 管家 : 1903 年 9 月 的 一个 晚上 ， 何香凝 随 廖仲恺 到 神田 中国 留学生 会馆 参加 集会 时 ， 意外 遇到 了 孙中山 。	1
廖仲恺	何香凝	伉俪 革命家 ： 廖仲恺 与 何香凝 内容简介 : 廖仲恺 （ 1877 - 1925 ） ， 惠阳 人 。	1
廖仲恺	何香凝	— — 何香凝 与 廖仲恺	1
廖仲恺	何香凝	廖仲恺 何香凝 纪念馆 约 0.89 公里	1
廖仲恺	何香凝	在 南京 紫金山 西麓 中山 植物园 的 西侧 林海中 ， 掩映着 一座 中山陵 著名 的 附葬 墓 ， 这 就是 廖仲恺 、 何香凝 的 合葬墓 。	1
廖仲恺	何香凝	何香凝 《 孙中山 与 廖仲恺 》 ： “ 仲恺 一生 禀性 清廉 ， 虽然 几度 执掌 国家 财政 事务 ， 然 生活 简朴 ， 始终如一 。 ”	1
廖仲恺	何香凝	廖家 两代 人 ： 廖仲恺 何香凝 和 廖梦醒 廖承志 作者简介 : 海南省 琼海市 人 ， 1940 年 12 月生 。	1
廖仲恺	何香凝	何香凝 家属 : 配偶 廖仲恺	1
廖仲恺	何香凝	廖仲恺 与 何香凝 伉俪 是 伟大 的 爱国者 、 民主革命家 和 国民党 左派 的 光辉 旗帜 。	1
廖仲恺	何香凝	卢文迪 与 陈赓平 当时 的 五 羊城 是 北伐 大本营 ， 孙中山 、 蒋介石 、 汪精卫 、 毛泽东 、 廖仲恺 、 周恩来 、 宋庆龄 、 何香凝 、 陈璧君 皆 在 其间 。	1
廖仲恺	何香凝	廖仲恺 、 何香凝 的 长女 ， 是 廖承志 同志 的 胞姊 。	1
廖仲恺	何香凝	1 简介 : 廖仲恺 何香凝 墓 廖仲恺 何香凝 墓 位于 南京 钟山 风景 名胜区 （ 国家 5A 级 景区 ）	1
廖仲恺	何香凝	6 月 27 日 — — 中国 革命家 廖仲恺 先生 夫人 何香凝 出生	1
廖仲恺	何香凝	之后 ， 从 廖仲恺 墓室 北端 拆开 一根 水泥 圆柱 ， 将 何香凝 的 灵柩 放入 ， 与 廖仲恺 的 灵柩 并置 在 一起 ， 然后 将 水泥 圆柱 修复 。	1
廖仲恺	何香凝	当时 廖仲恺 一家人 ， 与 胡汉民 、 汪精卫 等 人 一道 去 江之岛 游玩 ， 廖仲恺 玩得 高兴 ， 不 愿意 随 何香凝 回家 。	1
廖仲恺	何香凝	学校 为 体现 环境 育人 的 办学 思想 ， 新建 了 廖仲恺 何香凝 先生 纪念室 ， 展出 历史 资料 图片 、 香凝 书画 以及 实物 复制品 共 200 多件 。	1
廖仲恺	何香凝	2 . 廖仲恺 何香凝 纪念馆	1
廖仲恺	何香凝	何香凝 《 孙中山 与 廖仲恺 》 ： “ 在 会场 上 初次 看见 了 知名 的 革命家 — — 孙中山 先生 ， 真是 喜出望外 。 ”	1
廖仲恺	何香凝	人物 评价 : 邓颖超 ： “ 廖仲恺 、 何香凝 先生 一生 为 中国 革命 事业 鞠躬尽瘁 ， 建树 了 光辉 的 业绩 。	1
廖仲恺	何香凝	廖仲恺 墓 ( 13 张 ) 廖仲恺 何香凝 纪念馆 : 该 纪念馆 位于 广州市 海珠区 ， 2003 年 被 命名 为 爱国主义 教育 基地 。	1
廖仲恺	何香凝	何香凝 政治 : 参加 讨伐 袁世凯 的 运动 和 护法 斗争 ， 与 廖仲恺 协助 孙中山 开展 组建 中华 革命党 的 各项 筹备工作 ；	1
廖仲恺	何香凝	何香凝 将 廖仲恺 接出 后 立即 安排 廖仲恺 逃离 广州 ， 她 认为 陈 绝不会 轻易 放过 廖仲恺 。	1
廖仲恺	何香凝	廖仲恺 何香凝 墓	1
廖仲恺	何香凝	何香凝 《 回忆 孙中山 和 廖仲恺 》 ： “ 我 为了 玉成 他 出国 求学 的 志愿 ， 变卖 了 我 娘家 给 我 陪嫁 的 所有 妆奁 饰物 。 ”	1
廖仲恺	何香凝	廖仲恺 、 何香凝 的 长女 。	1
廖仲恺	何香凝	这座 廖仲恺 何香凝 墓葬 原 为 江苏省 文物保护 单位 ， 2001 年 7 月 ， 廖仲恺 何香凝 墓 又 被 列为 全国 重点 文物保护 单位 。	1
李安琪	李小鹏	7 月 11 日 ， 李小鹏 与 李安琪 在 北京 举行 婚宴 。	1
李安琪	李小鹏	2015 年 12 月 25 日 ， 李小鹏 在 微博 证实 李安琪 怀有 二胎 。	1
李安琪	李小鹏	冠军 ： 钟汉良 Jackie ， 亚军 ： 李小鹏 李安琪 ， 季军 ： 白举纲 关晓彤 。	1
李安琪	李小鹏	2 、 李小鹏 李安琪	1
李安琪	李小鹏	2016 年 5 月 11 日 ， 李安琪 与 李小鹏 的 儿子 在 美国 出生 。	1
李安琪	李小鹏	2010 年 6 月 3 日 ， 体操 名将 李小鹏 与 李安琪 在 美国 举行 婚礼 。	1
李安琪	李小鹏	2012 年 1 月 12 日 ， 李小鹏 与 李安琪 的 女儿 李馨 琪 （ Olivia ） 出 生于 美国 洛杉矶 。	1
李安琪	李小鹏	2016 年 5 月 11 日 ， 李小鹏 与 李安琪 的 儿子 在 美国 出生 。	1
李安琪	李小鹏	（ 第二名 ） 李小鹏 李安琪	1
李安琪	李小鹏	人物 经历 : 与 李小鹏 的 恋情 始于 2003 年 美国 的 安纳 海姆 ， 那 一次 小鹏 获得 了 金牌 ， 更 邂逅 了 人生 李安琪 婚礼 及 婚纱照 ( 30 张 )	1
李安琪	李小鹏	2012 年 1 月 12 日 ， 李安琪 与 李小鹏 的 女儿 李馨 琪 （ 奥莉 ） 在 美国 洛杉矶 出生 。	1
李安琪	李小鹏	李安琪 与 李小鹏 2003 年 与 李小鹏 相恋 于 美国 的 安纳 海姆 。	1
李安琪	李小鹏	李小鹏 李安琪	1
李安琪	李小鹏	（ 第一季 第二名 ） 李小鹏 李安琪	1
李安琪	李小鹏	2012 年 1 月 12 日 ， 李安琪 与 李小鹏 的 女儿 李馨 琪 （ Olivia ） 出 生于 美国 洛杉矶 。	1
李安琪	李小鹏	作为 本次 晚会 真正 的 主角 ， 李小鹏 带 着 妻子 李安琪 第一次 在 电视节目 中 公开 亮相 ， 小鹏 父母 等 “ 亲友团 ” 成员 ， 将 让 节目 现场 温情 四溢 。	1
李安琪	李小鹏	首尔 ( 鹭 梁津 水产 市场 ) 【 李小鹏 李安琪 让路 陈小春 郑伊健 】	1
李安琪	李小鹏	（ 第三名 ） 李小鹏 李安琪 ( 唯一 一组 使用 了 让路 ， 让路 陈小春 郑伊健 ， 使 他们 罚时 30 分钟 )	1
李安琪	李小鹏	10 月 ， 深圳 卫视 和英 菲尼迪 双方 联合 制作 中国 版 《 极速 前进 》 邀请 了 体操 冠军 李小鹏 及 妻子 李安琪 ， 并 获得 亚军 。	1
李安琪	李小鹏	2012 年 1 月 12 日 ， 李安琪 与 李小鹏 的 女儿 李馨 琪 （ 奥莉 ） 在 美国 洛杉矶 出生 [ 2 - 3 ] 。	1
李安琪	李小鹏	《 极速 前进 》 李小鹏 与 妻子 李安琪 首次 以 夫妻 档 身份 参加 综艺节目 ， 值得 期待 。	1
李安琪	李小鹏	1 、 李小鹏 李安琪	1
李安琪	李小鹏	2014 年 10 月 ， 深圳 卫视 和英 菲尼迪 双方 联合 制作 中国 版 《 极速 前进 》 邀请 了 体操 冠军 李小鹏 及 妻子 李安琪 ， 并 获得 亚军 。	1
李安琪	李小鹏	李安琪 的 丈夫 是 体操 名将 李小鹏 。	1
李安琪	李小鹏	2010 年 6 月 3 日 ， 李小鹏 与 女友 李安琪 经历 了 七年 的 爱情长跑 后 完美 收官 ， 在 美国 的 加州 携手 迈入 了 婚姻 的 殿堂 。	1
李安琪	李小鹏	李小鹏 和 李安琪 落座 后 ， 这台 退役 晚会 的 导演 就 开始 给 众人 讲 了 一遍 流程 。	1
李安琪	李小鹏	今天 李小鹏 携 妻子 李安琪 下午 四点 率先 来到 湖南 电视台 ， 进行 晚会 的 的 彩排 。	1
李安琪	李小鹏	“ 好 夫妻 ” 李安琪 李小鹏	1
李安琪	李小鹏	（ 第一名 ） 李小鹏 李安琪	1
李安琪	李小鹏	李安琪 （ 李小鹏 妻子 ）	1
李安琪	李小鹏	（ 李小鹏 李安琪 让路 陈小春 郑伊健 ）	1
李安琪	李小鹏	2015 年 7 月 ， 李安琪 跟随 李小鹏 参加 原创 明星 夫妻 户外 生存 真人秀 《 出发 吧 爱情 》 。	1
李安琪	李小鹏	2009 年 ， 李小鹏 携 女朋友 李安琪 首次 在 公众 场合 亮相 。	1
李安琪	李小鹏	（ 李小鹏 与 李安琪 的 女儿 ， 昵称 ： 奥莉 ）	1
李安琪	李小鹏	（ 体操 世界冠军 李小鹏 妻子 ） : 李安琪 ， 1987 年出 生于 美国 ， 美籍华人 。	1
李安琪	李小鹏	个人 生活 : 李安琪 ， 父母 皆 是 国家 体操 名将 ， 体操 名将 李小鹏 的 妻子 ， 李馨 琪 的 母亲 ， 美籍华人 。	1
李安琪	李小鹏	李小鹏 场外 生活 : 李小鹏 感情生活 : 李小鹏 与 李安琪 的 恋情 始于 2003 年 美国 的 安纳 海姆 ， 那 一次 小鹏 李小鹏 一家 ( 9 张 )	1
李安琪	李小鹏	李安琪 个人 生活 : 李安琪 ， 前 体操 世界冠军 李小平 和 前 体操 运动员 文佳 的 女儿 ， 体操 名将 李小鹏 的 妻子 ， 李馨 琪 的 母亲 ， 美籍华人 。	1
李安琪	李小鹏	3 、 李小鹏 李安琪 ( 使用 了 让路 ， 让路 陈小春 郑伊健 ， 使 他们 罚时 30 分钟 )	1
李安琪	李小鹏	7 月 11 日 ， 李小鹏 与 李安琪 在 北京 举行 一次 婚宴 。	1
李安琪	李小鹏	2009 年 1 月 7 日 ， 李小鹏 携 女朋友 李安琪 首次 在 公众 场合 亮相 。	1
李安琪	李小鹏	（ 第三名 ） 李小鹏 李安琪 ( 使用 了 让路 ， 让路 陈小春 郑伊健 ， 使 他们 罚时 30 分钟 )	1
李安琪	李小鹏	（ 体操 世界冠军 李小鹏 妻子 ） : 李安琪 ， 1987 年出 生于 美国 。	1
李安琪	李小鹏	极速 前进 历届 三强 : 第一季 ： 冠军 钟汉良 Jackie 亚军 李小鹏 李安琪 季军 白举纲 关晓彤	1
黄志忠	何音	主演 ： 黄志忠 翟万臣 何音 雷汉	1
黄志忠	何音	2011 年 1 月 黄志忠 与 妻子 何音 正式 办理 离婚 手续 。	1
黄志忠	何音	（ 导演 ： 潘军 合作 演员 ： 杨立新 、 黄志忠 、 何音 ）	1
黄志忠	何音	何音 个人 生活 : 何音 黄志忠 曾经 幸福 的 一家 三口 ( 2 张 )	1
黄志忠	何音	剧中 黄志忠 饰演 干练 警探 ， 何音 饰演 知性 女校长 ， 他们 分别 有 一个 90 后 女孩 。	1
黄志忠	何音	09.07 . 23 黄志忠 何音 的 幸福生活 .	1
黄志忠	何音	2011 年 1 月 黄志忠 与其 妻子 何音 正式 办理 了 离婚 手续 。	1
黄志忠	何音	觜 角 ： 王安石 苏轼 ， 范冰冰 李晨 ， 何音 黄志忠 ， 黄杏秀 陈百祥	1
黄志忠	何音	1 、 黄志忠 与 妻子 何音 同台 ， 刚刚 获得 上海 电视节 最佳 男主角 的 黄志忠 后 ， 第一部 作品 《 非常 90 后 》 ， 剧中 与 妻子 何音 同台 。	1
顾倩兮	卢云	其女 顾倩兮 先 喜欢 卢云 后来 又 嫁给 杨肃 观 .	1
顾倩兮	卢云	晚上 顾倩兮 于 卢云 家过夜 。	1
顾倩兮	卢云	天涯 和 咫尺 卢云 救仲海 走 了 一天 ， 顾倩兮 在 雪地 等 得 几乎 冻死 。	1
顾倩兮	卢云	景泰 三十一年 早春 ， 顾倩兮 重遇 卢云 。	1
顾倩兮	卢云	景泰 三十一年 八月 初 ， 卢云 回 京城 重遇 顾倩兮 。	1
顾倩兮	卢云	没有 被 推倒 ， 肯定 也 不是 为了 卢云 ， 只是 人家 顾倩兮 不 高兴 。	1
顾倩兮	卢云	卢云 沦落 到 扬州 后 ， 到 顾府 做 杂役 ， 后 转为 书童 ， 识 得 顾倩兮 。	1
顾倩兮	卢云	而 卢云 走 了 十年 ， 顾倩兮 才 真正 明白 卢云 的 道 ， 然后 她 不 等 了 。	1
顾倩兮	卢云	但据 讲武堂 网站 上 的 介绍 说 ， 卢云 是 个 大团圆 的 结局 ， 和 顾倩兮 双宿双飞 了 。	1
顾倩兮	卢云	这时 杨肃 观 的 主要 形象 透过 卢云 、 银川 公主 、 顾倩兮 、 以及 他 的 胞弟 杨绍 奇 的 视角 来 建立 。	1
顾倩兮	卢云	顾倩兮 顾倩兮 的 道 : 在 她 的 父亲 为 正道 自杀 的 那一刻 ， 她 完成 了 自己 的 责任 ， 明白 了 卢云 的 道 ， 也 找到 了 自己 的 道 。	1
顾倩兮	卢云	景泰 二十九年 元宵 ， 卢云 于 元宵 灯会 初遇 顾倩兮 。	1
顾倩兮	卢云	柳昂天 被 抄家 ， 被 卢云 和 胡媚儿 救下 后 ， 卢云 跌入 瀑布 后 被 胡媚儿 交与 顾倩兮 收养 ； 随 顾倩兮 下嫁 杨肃 观后 ， 由顾 神秀 改名 为 杨神秀 。	1
